0,K-Means,DBSCAN,MiniBatchKMeans,BisectingKMeans,AggCluAvarage,AggCluComplete,AggCluSingle,AggCluWard, Class
Gaia18cba,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN IIP
Gaia18cav,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,QSO
Gaia18cau,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia18cat,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia18cao,4.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18can,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18cam,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,QSO
Gaia18cag,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN IIP
Gaia18cab,6.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,unknown
Gaia18bzz,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,CV
Gaia18bzx,3.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,QSO
Gaia18bzw,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia18bzv,6.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,SN Ia
Gaia18bzn,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia18bzl,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia18bzh,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18bzb,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia18byw,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia18byu,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia18bym,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia18byk,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18bye,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18byd,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia18bxy,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia18bxm,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia18bxl,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18bxi,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia18bxc,5.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18bxa,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18bww,6.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia18bwi,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,YSO
Gaia18bvz,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18bvv,3.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,BL Lac
Gaia18bvq,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia18bvp,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia18bvm,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia18bvk,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia18bvj,5.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,CV
Gaia18bvg,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,Nova
Gaia18bve,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia18buz,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18buy,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia18bur,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia18buo,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN IIP
Gaia18buh,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18bue,0.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,unknown
Gaia18buc,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia18btz,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia18bts,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18btc,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia18bta,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18bsj,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia18brq,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia18brp,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18brn,0.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,SN Ia
Gaia18bre,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,YSO
Gaia18bra,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia18bqu,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18bqm,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18bqi,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18bqa,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ic-BL
Gaia18bpz,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia18bps,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia18bpl,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,SN IIn
Gaia18boz,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia18boy,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,Nova
Gaia18boh,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia18bod,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18boc,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ib/c
Gaia18bnq,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN II
Gaia18bno,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18bmv,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ic
Gaia18bmt,3.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,ULENS
Gaia18bmn,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18bml,0.0,-1.0,0.0,4.0,1.0,4.0,3.0,2.0,CV
Gaia18blw,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18bls,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,QSO
Gaia18bla,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,AGN
Gaia18bkm,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18bkl,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18bkj,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18bkh,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN IIP
Gaia18bkf,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia18bjw,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18bjm,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia18bje,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia18bjd,6.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia18biz,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia18bis,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18bif,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18bib,2.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia18bhu,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18bhq,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18bhp,5.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,unknown
Gaia18bhb,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia18bgv,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia18bgs,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia18bgk,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18bgj,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia18bfy,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,YSO
Gaia18bft,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18bfs,5.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,unknown
Gaia18bfp,6.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia18bfo,6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,YSO
Gaia18bfc,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18bev,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia18beu,6.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,YSO
Gaia18bes,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18ber,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18bep,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia18bee,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18bec,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia18bdw,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18bdv,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18bdn,6.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,YSO
Gaia18bcp,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18bcb,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia18bbu,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,QSO
Gaia18bbe,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18baw,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18bau,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia18bat,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18bam,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ib
Gaia18bad,5.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia18azy,0.0,0.0,1.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia18azu,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia18azp,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia18azm,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18azl,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,star
Gaia18azj,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia18azh,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia18azd,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18ayy,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia18ayx,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18ayp,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,QSO
Gaia18aya,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia18axx,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia18axl,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia18axf,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18awu,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18aws,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia18awq,6.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,unknown
Gaia18awn,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,BL Lac
Gaia18awi,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18awg,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18awd,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18awc,0.0,0.0,4.0,6.0,0.0,1.0,0.0,1.0,SN IIn
Gaia18avx,2.0,0.0,1.0,2.0,0.0,1.0,0.0,6.0,unknown
Gaia18avt,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18auz,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia18auy,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,Varstar
Gaia18auw,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia18aun,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia18aum,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18aul,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18auk,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18aue,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia18atr,6.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia18atq,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,Varstar
Gaia18ato,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,CV
Gaia18atl,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia18atj,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia18ata,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,Nova
Gaia18asv,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia18asr,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia18asq,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,YSO
Gaia18asi,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,XRB
Gaia18asf,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia18ase,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia18arw,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia18art,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18arp,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia18aro,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia18arn,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,Varstar
Gaia18arl,6.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia18ari,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18aqp,0.0,0.0,0.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia18apz,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18apg,6.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia18apf,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18apd,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,SN II
Gaia18apc,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia18aot,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia18aos,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18aon,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia18aol,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,CV
Gaia18aoi,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18aod,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,Nova
Gaia18anr,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN IIn
Gaia18anm,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18ank,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18amm,0.0,0.0,1.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia18aml,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18amk,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,AGN
Gaia18alw,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18als,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia18all,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18alj,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia18alf,6.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia18ale,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia18akt,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,Varstar
Gaia18akq,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18akn,3.0,0.0,6.0,2.0,0.0,1.0,0.0,5.0,unknown
Gaia18akl,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia18aki,6.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia18akg,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia18akc,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,ULENS
Gaia18akb,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,ULENS
Gaia18ajy,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia18aju,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia18ajt,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,ULENS
Gaia18ajs,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia18ajn,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia18ajl,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia18ajj,2.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,unknown
Gaia18aji,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia18aip,6.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,unknown
Gaia18aif,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18ahv,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN II
Gaia18ahs,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia18ahq,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18ahj,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18agw,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18ags,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN IIP
Gaia18agb,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18afw,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN IIP
Gaia18afv,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18afq,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia18afm,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia18afl,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia18afh,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18afe,3.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia18aen,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia18aek,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,SN Ia
Gaia18aeg,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN II
Gaia18aef,5.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,CV
Gaia18ado,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia18adn,2.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,unknown
Gaia18acs,3.0,0.0,6.0,4.0,0.0,1.0,0.0,5.0,unknown
Gaia18acq,0.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,unknown
Gaia18acg,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia18ace,5.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia18aca,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia18abp,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia18abk,0.0,-1.0,4.0,6.0,2.0,0.0,1.0,2.0,SN Ia
Gaia18aav,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ic
Gaia18aao,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia17dkh,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN IIn
Gaia17djh,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia17dir,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia17dim,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia17dia,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia17dhz,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia17dhx,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia17dhv,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia17dhq,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia17dgr,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN IIn
Gaia17dgk,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia17dgc,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia17dgb,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia17dfz,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ic
Gaia17dfx,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia17dfw,4.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,unknown
Gaia17dfq,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia17dfn,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia17dez,3.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,QSO
Gaia17ddp,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia17ddn,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia17dda,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,BL Lac
Gaia17dcj,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN IIn
Gaia17dax,0.0,0.0,1.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia17czn,1.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,YSO
Gaia17czm,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,QSO
Gaia17czh,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia17czb,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia17cyk,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN IIn
Gaia17cxa,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia17cws,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia17cwp,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia17cwe,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia17cwd,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia17cvx,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,unknown
Gaia17cvm,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia17cvl,6.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia17cvb,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia17cuy,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia17cuv,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia17cuu,6.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,YSO
Gaia17cuq,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia17cup,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia17cul,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia17cui,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,BL Lac
Gaia17cuh,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia17ctn,6.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia17ctm,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia17ctl,6.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,ULENS
Gaia17ctk,0.0,0.0,1.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia17cti,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,BL Lac
Gaia17ctf,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia17ctd,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia17css,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia17cso,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia17csl,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia17csf,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia17crn,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia17crm,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia17cqu,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia17cqr,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia17cqq,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN IIb
Gaia17cqp,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
