0,DBSCAN
Gaia19ece,0
Gaia19ecd,0
Gaia19ecc,0
Gaia19ecb,0
Gaia19eca,-1
Gaia19ebz,0
Gaia19eby,-1
Gaia19ebv,0
Gaia19ebs,0
Gaia19ebr,-1
Gaia19ebq,0
Gaia19ebp,-1
Gaia19ebo,-1
Gaia19ebn,0
Gaia19ebl,0
Gaia19ebk,0
Gaia19ebj,-1
Gaia19ebi,-1
Gaia19ebg,-1
Gaia19ebf,-1
Gaia19ebe,0
Gaia19ebd,-1
Gaia19ebc,0
Gaia19eba,0
Gaia19eay,0
Gaia19eax,0
Gaia19eaw,0
Gaia19eat,-1
Gaia19eaq,0
Gaia19eap,0
Gaia19eao,-1
Gaia19ean,0
Gaia19eam,-1
Gaia19eal,0
Gaia19eaj,0
Gaia19eah,0
Gaia19eag,0
Gaia19eaf,0
Gaia19eae,0
Gaia19ead,0
Gaia19eac,-1
Gaia19eab,0
Gaia19eaa,48
Gaia19dzz,0
Gaia19dzx,0
Gaia19dzv,0
Gaia19dzu,0
Gaia19dzt,0
Gaia19dzs,0
Gaia19dzr,0
Gaia19dzq,0
Gaia19dzp,0
Gaia19dzo,0
Gaia19dzn,0
Gaia19dzm,0
Gaia19dzl,0
Gaia19dzk,0
Gaia19dzj,0
Gaia19dzi,0
Gaia19dzf,0
Gaia19dze,0
Gaia19dzd,-1
Gaia19dzc,0
Gaia19dzb,-1
Gaia19dza,0
Gaia19dyz,-1
Gaia19dyy,0
Gaia19dyx,0
Gaia19dyv,0
Gaia19dys,0
Gaia19dyr,-1
Gaia19dyo,0
Gaia19dyn,0
Gaia19dyl,0
Gaia19dyj,0
Gaia19dyi,0
Gaia19dyh,0
Gaia19dyf,0
Gaia19dye,0
Gaia19dyd,0
Gaia19dyc,-1
Gaia19dyb,-1
Gaia19dya,76
Gaia19dxz,0
Gaia19dxy,0
Gaia19dxx,0
Gaia19dxw,0
Gaia19dxv,0
Gaia19dxu,0
Gaia19dxs,0
Gaia19dxr,0
Gaia19dxq,0
Gaia19dxo,0
Gaia19dxn,-1
Gaia19dxm,0
Gaia19dxk,0
Gaia19dxj,0
Gaia19dxi,-1
Gaia19dxg,0
Gaia19dxe,0
Gaia19dxb,-1
Gaia19dxa,0
Gaia19dwz,0
Gaia19dww,0
Gaia19dwv,0
Gaia19dwu,-1
Gaia19dwt,0
Gaia19dws,0
Gaia19dwr,-1
Gaia19dwq,0
Gaia19dwp,0
Gaia19dwo,0
Gaia19dwn,49
Gaia19dwm,-1
Gaia19dwk,0
Gaia19dwj,0
Gaia19dwg,0
Gaia19dwe,0
Gaia19dwa,0
Gaia19dvz,0
Gaia19dvy,0
Gaia19dvx,0
Gaia19dvw,0
Gaia19dvv,-1
Gaia19dvu,-1
Gaia19dvs,0
Gaia19dvp,0
Gaia19dvn,-1
Gaia19dvm,0
Gaia19dvl,0
Gaia19dvk,-1
Gaia19dvi,-1
Gaia19dvh,0
Gaia19dvg,85
Gaia19dvc,0
Gaia19dvb,0
Gaia19dva,-1
Gaia19duy,0
Gaia19duw,-1
Gaia19duv,0
Gaia19duu,0
Gaia19dut,-1
Gaia19dus,0
Gaia19dur,0
Gaia19duq,-1
Gaia19dun,0
Gaia19dum,-1
Gaia19dul,36
Gaia19duk,-1
Gaia19duj,-1
Gaia19dui,-1
Gaia19duh,0
Gaia19dug,0
Gaia19duf,0
Gaia19duc,0
Gaia19dtz,-1
Gaia19dty,0
Gaia19dtx,-1
Gaia19dtw,0
Gaia19dtv,-1
Gaia19dtu,-1
Gaia19dtt,-1
Gaia19dts,0
Gaia19dtr,0
Gaia19dtp,0
Gaia19dto,0
Gaia19dtm,0
Gaia19dtl,0
Gaia19dtk,0
Gaia19dtj,0
Gaia19dti,-1
Gaia19dte,0
Gaia19dtd,0
Gaia19dtc,0
Gaia19dta,0
Gaia19dsz,0
Gaia19dsx,0
Gaia19dsw,0
Gaia19dsv,0
Gaia19dst,46
Gaia19dss,0
Gaia19dsr,0
Gaia19dsq,0
Gaia19dsn,38
Gaia19dsl,-1
Gaia19dsh,0
Gaia19dsg,0
Gaia19dsf,0
Gaia19dse,0
Gaia19dsd,-1
Gaia19dsa,0
Gaia19drz,-1
Gaia19dry,0
Gaia19drx,0
Gaia19drv,-1
Gaia19dru,0
Gaia19drs,0
Gaia19drr,0
Gaia19drq,0
Gaia19drp,37
Gaia19dro,0
Gaia19drn,0
Gaia19drm,-1
Gaia19drl,0
Gaia19drj,0
Gaia19dri,-1
Gaia19drh,0
Gaia19drg,-1
Gaia19drf,0
Gaia19dre,-1
Gaia19drd,-1
Gaia19drc,76
Gaia19drb,0
Gaia19dra,0
Gaia19dqz,0
Gaia19dqy,0
Gaia19dqx,-1
Gaia19dqw,0
Gaia19dqv,0
Gaia19dqt,0
Gaia19dqs,-1
Gaia19dqp,0
Gaia19dqn,0
Gaia19dqm,-1
Gaia19dqk,-1
Gaia19dqj,-1
Gaia19dqi,0
Gaia19dqh,0
Gaia19dqg,-1
Gaia19dqf,0
Gaia19dqe,-1
Gaia19dqc,-1
Gaia19dqb,0
Gaia19dqa,-1
Gaia19dpz,0
Gaia19dpy,-1
Gaia19dpx,0
Gaia19dpw,-1
Gaia19dpu,0
Gaia19dps,0
Gaia19dpr,0
Gaia19dpq,0
Gaia19dpp,0
Gaia19dpo,-1
Gaia19dpn,0
Gaia19dpm,0
Gaia19dpj,0
Gaia19dph,0
Gaia19dpf,0
Gaia19dpe,-1
Gaia19dpd,-1
Gaia19dpc,0
Gaia19dpb,0
Gaia19dpa,0
Gaia19doz,0
Gaia19doy,0
Gaia19dox,-1
Gaia19dow,0
Gaia19dov,-1
Gaia19dou,0
Gaia19dot,0
Gaia19dos,-1
Gaia19dor,-1
Gaia19doq,0
Gaia19dop,0
Gaia19dom,-1
Gaia19dol,0
Gaia19dok,0
Gaia19doj,-1
Gaia19doi,0
Gaia19doh,0
Gaia19doe,0
Gaia19doc,-1
Gaia19dob,0
Gaia19dnz,0
Gaia19dny,0
Gaia19dnx,0
Gaia19dnw,-1
Gaia19dnv,-1
Gaia19dnu,0
Gaia19dnt,0
Gaia19dnq,0
Gaia19dnn,0
Gaia19dnm,-1
Gaia19dnl,0
Gaia19dnk,0
Gaia19dnj,-1
Gaia19dni,0
Gaia19dnh,0
Gaia19dnf,0
Gaia19dne,0
Gaia19dnb,0
Gaia19dna,0
Gaia19dmy,-1
Gaia19dmx,-1
Gaia19dmw,0
Gaia19dmv,0
Gaia19dmu,0
Gaia19dmt,-1
Gaia19dmr,0
Gaia19dmq,0
Gaia19dmp,0
Gaia19dmn,0
Gaia19dmm,-1
Gaia19dml,0
Gaia19dmk,-1
Gaia19dmj,-1
Gaia19dmi,-1
Gaia19dmh,0
Gaia19dmg,-1
Gaia19dmf,0
Gaia19dme,-1
Gaia19dmd,0
Gaia19dmc,0
Gaia19dmb,0
Gaia19dma,-1
Gaia19dlz,-1
Gaia19dly,-1
Gaia19dlw,0
Gaia19dlv,-1
Gaia19dls,0
Gaia19dlm,0
Gaia19dll,45
Gaia19dlj,0
Gaia19dli,0
Gaia19dlh,-1
Gaia19dlg,-1
Gaia19dlf,-1
Gaia19dle,0
Gaia19dld,0
Gaia19dlb,-1
Gaia19dla,0
Gaia19dkz,0
Gaia19dky,0
Gaia19dkx,0
Gaia19dkw,0
Gaia19dkv,0
Gaia19dku,0
Gaia19dkr,0
Gaia19dkq,-1
Gaia19dkp,0
Gaia19dko,-1
Gaia19dkn,-1
Gaia19dkm,0
Gaia19dkl,0
Gaia19dkk,0
Gaia19dkj,0
Gaia19dki,-1
Gaia19dkh,42
Gaia19dkg,-1
Gaia19dkf,0
Gaia19dke,-1
Gaia19dkc,0
Gaia19djx,0
Gaia19djw,0
Gaia19dju,0
Gaia19djt,-1
Gaia19djs,0
Gaia19djp,0
Gaia19djo,0
Gaia19djn,-1
Gaia19djm,-1
Gaia19djl,-1
Gaia19djk,0
Gaia19dji,0
Gaia19dje,0
Gaia19djd,-1
Gaia19djc,0
Gaia19dja,0
Gaia19diz,-1
Gaia19dix,0
Gaia19diw,0
Gaia19div,0
Gaia19diu,-1
Gaia19dit,0
Gaia19dis,-1
Gaia19dir,-1
Gaia19diq,86
Gaia19dip,0
Gaia19dio,0
Gaia19dim,0
Gaia19dik,0
Gaia19dij,-1
Gaia19dii,-1
Gaia19dig,0
Gaia19dif,0
Gaia19die,-1
Gaia19did,-1
Gaia19dic,74
Gaia19dib,0
Gaia19dia,0
Gaia19dhy,0
Gaia19dhw,-1
Gaia19dhv,0
Gaia19dhu,0
Gaia19dhs,0
Gaia19dhr,-1
Gaia19dho,0
Gaia19dhm,0
Gaia19dhl,0
Gaia19dhk,0
Gaia19dhi,0
Gaia19dhg,0
Gaia19dhe,0
Gaia19dhd,0
Gaia19dha,0
Gaia19dgz,0
Gaia19dgx,0
Gaia19dgw,0
Gaia19dgv,0
Gaia19dgu,0
Gaia19dgt,-1
Gaia19dgs,-1
Gaia19dgr,0
Gaia19dgq,0
Gaia19dgp,-1
Gaia19dgo,-1
Gaia19dgn,0
Gaia19dgm,-1
Gaia19dgk,0
Gaia19dgg,0
Gaia19dgf,0
Gaia19dge,-1
Gaia19dgd,0
Gaia19dgc,0
Gaia19dga,-1
Gaia19dfz,0
Gaia19dfy,0
Gaia19dfv,0
Gaia19dfu,0
Gaia19dft,0
Gaia19dfs,-1
Gaia19dfr,0
Gaia19dfp,-1
Gaia19dfo,0
Gaia19dfm,0
Gaia19dfl,0
Gaia19dfi,0
Gaia19dfg,-1
Gaia19dff,-1
Gaia19dfd,0
Gaia19dfc,0
Gaia19dfb,-1
Gaia19dfa,0
Gaia19dez,0
Gaia19dey,-1
Gaia19dex,0
Gaia19des,0
Gaia19deq,0
Gaia19dep,0
Gaia19dem,0
Gaia19del,0
Gaia19dej,0
Gaia19deh,0
Gaia19def,-1
Gaia19dee,0
Gaia19ded,0
Gaia19dec,0
Gaia19deb,0
Gaia19ddz,0
Gaia19ddy,0
Gaia19ddx,0
Gaia19ddw,0
Gaia19ddv,0
Gaia19ddu,-1
Gaia19ddt,0
Gaia19ddp,0
Gaia19ddn,0
Gaia19ddm,0
Gaia19ddl,-1
Gaia19ddk,-1
Gaia19ddi,0
Gaia19ddh,-1
Gaia19ddg,-1
Gaia19ddf,-1
Gaia19ddd,0
Gaia19ddc,0
Gaia19ddb,-1
Gaia19dcz,0
Gaia19dcy,0
Gaia19dcx,0
Gaia19dcu,0
Gaia19dct,0
Gaia19dcs,0
Gaia19dcr,0
Gaia19dcq,0
Gaia19dcp,-1
Gaia19dco,0
Gaia19dcn,0
Gaia19dcm,0
Gaia19dcl,-1
Gaia19dck,0
Gaia19dcj,0
Gaia19dce,0
Gaia19dcd,0
Gaia19dcc,0
Gaia19dcb,0
Gaia19dca,0
Gaia19dbz,-1
Gaia19dby,-1
Gaia19dbv,0
Gaia19dbu,0
Gaia19dbt,0
Gaia19dbr,0
Gaia19dbq,0
Gaia19dbp,0
Gaia19dbo,0
Gaia19dbn,0
Gaia19dbk,0
Gaia19dbi,0
Gaia19dbh,0
Gaia19dbg,0
Gaia19dbf,-1
Gaia19dbe,0
Gaia19dbd,-1
Gaia19dbc,-1
Gaia19dbb,-1
Gaia19dba,-1
Gaia19daz,-1
Gaia19day,0
Gaia19daw,-1
Gaia19dau,-1
Gaia19dat,0
Gaia19das,-1
Gaia19dar,-1
Gaia19daq,0
Gaia19dap,0
Gaia19dao,0
Gaia19dam,-1
Gaia19dal,-1
Gaia19dak,-1
Gaia19daj,0
Gaia19dai,0
Gaia19dag,0
Gaia19daf,-1
Gaia19dae,-1
Gaia19dad,0
Gaia19dac,0
Gaia19daa,0
Gaia19czz,-1
Gaia19czy,-1
Gaia19czx,0
Gaia19czw,-1
Gaia19czv,0
Gaia19czu,-1
Gaia19czt,0
Gaia19czs,-1
Gaia19czr,0
Gaia19czq,0
Gaia19czp,0
Gaia19czo,0
Gaia19czn,0
Gaia19czk,0
Gaia19czj,0
Gaia19czi,-1
Gaia19czh,-1
Gaia19czg,0
Gaia19czf,87
Gaia19cze,10
Gaia19czc,0
Gaia19czb,0
Gaia19cyz,0
Gaia19cyy,0
Gaia19cyw,-1
Gaia19cyv,0
Gaia19cyu,0
Gaia19cyt,0
Gaia19cyr,0
Gaia19cyq,0
Gaia19cyp,-1
Gaia19cyo,-1
Gaia19cyn,0
Gaia19cym,0
Gaia19cyl,0
Gaia19cyk,-1
Gaia19cyj,0
Gaia19cyh,0
Gaia19cyg,0
Gaia19cyf,0
Gaia19cye,-1
Gaia19cyd,3
Gaia19cyb,0
Gaia19cya,0
Gaia19cxz,-1
Gaia19cxy,-1
Gaia19cxx,0
Gaia19cxw,-1
Gaia19cxv,-1
Gaia19cxu,-1
Gaia19cxt,88
Gaia19cxs,0
Gaia19cxr,0
Gaia19cxq,0
Gaia19cxo,0
Gaia19cxm,0
Gaia19cxl,69
Gaia19cxk,-1
Gaia19cxj,0
Gaia19cxi,0
Gaia19cxg,0
Gaia19cxf,-1
Gaia19cxd,0
Gaia19cxa,0
Gaia19cwz,-1
Gaia19cwy,-1
Gaia19cwx,-1
Gaia19cww,0
Gaia19cwv,-1
Gaia19cwu,0
Gaia19cwt,0
Gaia19cws,-1
Gaia19cwr,0
Gaia19cwp,-1
Gaia19cwm,-1
Gaia19cwk,0
Gaia19cwj,0
Gaia19cwi,0
Gaia19cwh,-1
Gaia19cwg,-1
Gaia19cwf,57
Gaia19cwe,0
Gaia19cwd,80
Gaia19cwc,0
Gaia19cwb,0
Gaia19cwa,-1
Gaia19cvy,0
Gaia19cvw,0
Gaia19cvv,0
Gaia19cvt,0
Gaia19cvs,-1
Gaia19cvr,-1
Gaia19cvp,0
Gaia19cvo,0
Gaia19cvn,0
Gaia19cvl,0
Gaia19cvk,0
Gaia19cvj,0
Gaia19cvi,0
Gaia19cvg,-1
Gaia19cvf,0
Gaia19cve,0
Gaia19cvd,0
Gaia19cvc,-1
Gaia19cvb,0
Gaia19cva,-1
Gaia19cuz,0
Gaia19cuy,0
Gaia19cux,-1
Gaia19cuw,-1
Gaia19cuv,-1
Gaia19cuu,-1
Gaia19cut,-1
Gaia19cus,0
Gaia19cuq,-1
Gaia19cup,0
Gaia19cuo,0
Gaia19cum,0
Gaia19cuk,-1
Gaia19cuj,-1
Gaia19cui,0
Gaia19cuh,-1
Gaia19cug,0
Gaia19cuf,0
Gaia19cue,-1
Gaia19cua,0
Gaia19ctx,0
Gaia19ctw,0
Gaia19ctv,0
Gaia19ctu,-1
Gaia19ctt,0
Gaia19ctq,0
Gaia19ctp,0
Gaia19cto,0
Gaia19ctn,-1
Gaia19ctm,0
Gaia19ctk,0
Gaia19cth,0
Gaia19ctg,-1
Gaia19ctf,0
Gaia19cte,-1
Gaia19ctd,-1
Gaia19ctb,0
Gaia19csz,0
Gaia19csy,0
Gaia19csx,50
Gaia19csv,0
Gaia19csu,-1
Gaia19cst,0
Gaia19css,0
Gaia19csr,-1
Gaia19csq,-1
Gaia19cso,0
Gaia19csn,0
Gaia19csm,-1
Gaia19csl,0
Gaia19csk,-1
Gaia19csj,-1
Gaia19csi,-1
Gaia19csh,-1
Gaia19csg,-1
Gaia19csf,0
Gaia19cse,-1
Gaia19csd,0
Gaia19csc,0
Gaia19csb,0
Gaia19crz,0
Gaia19crw,0
Gaia19cru,0
Gaia19crt,0
Gaia19crs,0
Gaia19crr,0
Gaia19crp,0
Gaia19cro,0
Gaia19crn,0
Gaia19crl,0
Gaia19crk,-1
Gaia19crj,-1
Gaia19crh,0
Gaia19crg,-1
Gaia19crf,0
Gaia19crc,0
Gaia19crb,-1
Gaia19cra,0
Gaia19cqz,0
Gaia19cqy,0
Gaia19cqs,-1
Gaia19cqr,0
Gaia19cqq,0
Gaia19cqp,0
Gaia19cqo,0
Gaia19cqn,0
Gaia19cql,0
Gaia19cqi,0
Gaia19cqf,0
Gaia19cqe,0
Gaia19cqd,-1
Gaia19cqc,0
Gaia19cqb,-1
Gaia19cqa,0
Gaia19cpz,0
Gaia19cpy,0
Gaia19cpx,0
Gaia19cpw,0
Gaia19cpv,0
Gaia19cpu,-1
Gaia19cpt,-1
Gaia19cps,-1
Gaia19cpr,-1
Gaia19cpq,0
Gaia19cpp,-1
Gaia19cpo,0
Gaia19cpn,0
Gaia19cpm,-1
Gaia19cpl,-1
Gaia19cpk,0
Gaia19cpj,-1
Gaia19cpi,0
Gaia19cph,0
Gaia19cpg,0
Gaia19cpf,83
Gaia19cpd,0
Gaia19cpc,0
Gaia19cpb,0
Gaia19cpa,0
Gaia19coz,0
Gaia19coy,0
Gaia19cox,-1
Gaia19cow,0
Gaia19cov,-1
Gaia19cou,-1
Gaia19cot,0
Gaia19cos,0
Gaia19cor,-1
Gaia19coq,-1
Gaia19cop,0
Gaia19coo,-1
Gaia19con,-1
Gaia19com,0
Gaia19cok,-1
Gaia19coj,0
Gaia19coi,0
Gaia19coh,0
Gaia19cog,0
Gaia19cof,-1
Gaia19cod,0
Gaia19cob,-1
Gaia19cnz,0
Gaia19cnw,-1
Gaia19cnv,0
Gaia19cnt,0
Gaia19cns,-1
Gaia19cnp,0
Gaia19cnn,0
Gaia19cnl,-1
Gaia19cnk,-1
Gaia19cnj,0
Gaia19cng,0
Gaia19cnf,0
Gaia19cnd,-1
Gaia19cnc,-1
Gaia19cnb,0
Gaia19cna,-1
Gaia19cmz,0
Gaia19cmy,0
Gaia19cmx,-1
Gaia19cmw,0
Gaia19cmv,0
Gaia19cmu,0
Gaia19cmt,0
Gaia19cmr,0
Gaia19cmp,0
Gaia19cmn,-1
Gaia19cmm,-1
Gaia19cml,-1
Gaia19cmk,0
Gaia19cmj,0
Gaia19cmf,0
Gaia19cmc,-1
Gaia19cmb,-1
Gaia19cma,0
Gaia19clz,0
Gaia19cly,0
Gaia19clx,0
Gaia19clt,0
Gaia19cls,0
Gaia19clr,-1
Gaia19clq,-1
Gaia19clp,0
Gaia19clo,0
Gaia19cln,-1
Gaia19clm,0
Gaia19cll,0
Gaia19cli,0
Gaia19clh,0
Gaia19clg,0
Gaia19clf,-1
Gaia19cle,0
Gaia19cld,0
Gaia19clc,0
Gaia19clb,0
Gaia19ckz,0
Gaia19ckx,-1
Gaia19ckv,-1
Gaia19ckt,0
Gaia19cks,0
Gaia19ckr,-1
Gaia19ckp,0
Gaia19ckm,0
Gaia19ckk,0
Gaia19cki,0
Gaia19ckg,-1
Gaia19ckf,0
Gaia19ckd,-1
Gaia19ckc,0
Gaia19ckb,0
Gaia19cka,0
Gaia19cjz,0
Gaia19cjy,0
Gaia19cjx,0
Gaia19cjw,-1
Gaia19cjv,-1
Gaia19cju,0
Gaia19cjt,-1
Gaia19cjs,0
Gaia19cjq,0
Gaia19cjp,0
Gaia19cjm,0
Gaia19cjk,0
Gaia19cjj,-1
Gaia19cji,0
Gaia19cjh,-1
Gaia19cjf,-1
Gaia19cje,0
Gaia19cjd,0
Gaia19cjb,-1
Gaia19cja,-1
Gaia19ciz,0
Gaia19ciy,0
Gaia19cix,-1
Gaia19ciw,0
Gaia19civ,0
Gaia19ciu,0
Gaia19cit,0
Gaia19cip,0
Gaia19cin,0
Gaia19cim,0
Gaia19cil,0
Gaia19cik,-1
Gaia19cij,-1
Gaia19cih,0
Gaia19cig,0
Gaia19cif,0
Gaia19cie,0
Gaia19cid,-1
Gaia19cib,0
Gaia19chx,0
Gaia19chw,0
Gaia19chu,0
Gaia19chs,0
Gaia19chr,0
Gaia19chp,0
Gaia19cho,-1
Gaia19chj,0
Gaia19chi,-1
Gaia19chh,-1
Gaia19chg,-1
Gaia19chf,0
Gaia19che,-1
Gaia19chc,0
Gaia19chb,0
Gaia19cha,-1
Gaia19cgz,0
Gaia19cgy,0
Gaia19cgv,0
Gaia19cgu,0
Gaia19cgt,-1
Gaia19cgs,0
Gaia19cgr,0
Gaia19cgq,0
Gaia19cgp,-1
Gaia19cgn,0
Gaia19cgm,-1
Gaia19cgl,0
Gaia19cgk,-1
Gaia19cgj,0
Gaia19cgi,0
Gaia19cgh,-1
Gaia19cgg,-1
Gaia19cgf,0
Gaia19cge,0
Gaia19cgd,0
Gaia19cgc,0
Gaia19cgb,-1
Gaia19cfz,0
Gaia19cfy,31
Gaia19cfu,0
Gaia19cft,0
Gaia19cfs,0
Gaia19cfr,0
Gaia19cfq,0
Gaia19cfp,0
Gaia19cfo,0
Gaia19cfn,-1
Gaia19cfl,-1
Gaia19cfk,-1
Gaia19cfj,0
Gaia19cfi,0
Gaia19cfh,-1
Gaia19cfg,-1
Gaia19cff,-1
Gaia19cfe,-1
Gaia19cfc,0
Gaia19cfb,0
Gaia19cfa,0
Gaia19cez,0
Gaia19cex,-1
Gaia19cew,-1
Gaia19cev,0
Gaia19ceu,0
Gaia19cet,-1
Gaia19ces,0
Gaia19cer,0
Gaia19ceq,-1
Gaia19cep,0
Gaia19ceo,0
Gaia19cem,0
Gaia19cel,0
Gaia19cek,-1
Gaia19cej,-1
Gaia19cei,0
Gaia19ceg,0
Gaia19cef,-1
Gaia19cee,0
Gaia19ced,0
Gaia19cec,0
Gaia19ceb,0
Gaia19cea,0
Gaia19cdz,0
Gaia19cdy,0
Gaia19cdx,0
Gaia19cdw,-1
Gaia19cdv,-1
Gaia19cdt,0
Gaia19cdr,-1
Gaia19cdq,-1
Gaia19cdp,-1
Gaia19cdn,-1
Gaia19cdm,-1
Gaia19cdl,-1
Gaia19cdk,-1
Gaia19cdi,0
Gaia19cdh,0
Gaia19cdg,0
Gaia19cdf,-1
Gaia19cde,-1
Gaia19cdd,-1
Gaia19cdc,0
Gaia19cda,0
Gaia19ccz,0
Gaia19ccw,0
Gaia19ccv,0
Gaia19ccu,-1
Gaia19cct,0
Gaia19ccs,0
Gaia19ccr,0
Gaia19ccp,0
Gaia19cco,-1
Gaia19ccn,0
Gaia19ccl,0
Gaia19cck,0
Gaia19ccj,0
Gaia19cci,0
Gaia19cch,0
Gaia19ccg,-1
Gaia19ccf,0
Gaia19cce,0
Gaia19ccd,0
Gaia19ccb,0
Gaia19cbz,-1
Gaia19cbx,0
Gaia19cbw,0
Gaia19cbv,0
Gaia19cbt,0
Gaia19cbs,0
Gaia19cbr,0
Gaia19cbq,-1
Gaia19cbp,0
Gaia19cbo,0
Gaia19cbn,-1
Gaia19cbm,-1
Gaia19cbk,0
Gaia19cbj,0
Gaia19cbh,-1
Gaia19cbg,0
Gaia19cbf,-1
Gaia19cbe,0
Gaia19cbb,-1
Gaia19cba,-1
Gaia19caz,0
Gaia19cay,0
Gaia19cax,0
Gaia19cau,0
Gaia19cas,-1
Gaia19car,-1
Gaia19caq,0
Gaia19cao,0
Gaia19can,0
Gaia19cam,0
Gaia19cal,-1
Gaia19cak,0
Gaia19cah,0
Gaia19cag,0
Gaia19caf,0
Gaia19cae,0
Gaia19cab,0
Gaia19caa,-1
Gaia19bzz,0
Gaia19bzy,0
Gaia19bzw,0
Gaia19bzv,0
Gaia19bzt,-1
Gaia19bzs,-1
Gaia19bzr,-1
Gaia19bzq,0
Gaia19bzp,-1
Gaia19bzo,0
Gaia19bzn,0
Gaia19bzk,0
Gaia19bzi,0
Gaia19bzh,-1
Gaia19bzg,-1
Gaia19bzf,-1
Gaia19bzd,0
Gaia19bza,0
Gaia19byz,0
Gaia19byy,-1
Gaia19byx,0
Gaia19byw,0
Gaia19byv,0
Gaia19byu,0
Gaia19bys,-1
Gaia19byr,0
Gaia19byq,0
Gaia19byp,0
Gaia19byo,0
Gaia19byn,-1
Gaia19bym,0
Gaia19byl,0
Gaia19byj,0
Gaia19byi,0
Gaia19byg,0
Gaia19byf,-1
Gaia19bye,0
Gaia19byd,0
Gaia19bya,0
Gaia19bxx,0
Gaia19bxw,0
Gaia19bxv,0
Gaia19bxu,0
Gaia19bxt,0
Gaia19bxr,0
Gaia19bxq,0
Gaia19bxp,0
Gaia19bxo,0
Gaia19bxn,0
Gaia19bxm,-1
Gaia19bxl,0
Gaia19bxi,0
Gaia19bxh,0
Gaia19bxg,0
Gaia19bxf,0
Gaia19bxe,0
Gaia19bxd,81
Gaia19bxc,0
Gaia19bxb,0
Gaia19bxa,0
Gaia19bwx,-1
Gaia19bwv,-1
Gaia19bwu,0
Gaia19bwt,0
Gaia19bws,0
Gaia19bwr,0
Gaia19bwq,-1
Gaia19bwp,-1
Gaia19bwn,-1
Gaia19bwm,0
Gaia19bwk,0
Gaia19bwj,0
Gaia19bwi,0
Gaia19bwh,0
Gaia19bwg,-1
Gaia19bwf,-1
Gaia19bwe,0
Gaia19bwc,0
Gaia19bwa,0
Gaia19bvz,0
Gaia19bvx,0
Gaia19bvw,0
Gaia19bvv,0
Gaia19bvu,0
Gaia19bvt,0
Gaia19bvs,0
Gaia19bvr,0
Gaia19bvp,0
Gaia19bvo,-1
Gaia19bvn,0
Gaia19bvm,0
Gaia19bvl,0
Gaia19bvj,0
Gaia19bvi,0
Gaia19bvh,-1
Gaia19bvg,0
Gaia19bvf,0
Gaia19bve,0
Gaia19bvc,-1
Gaia19bvb,-1
Gaia19bva,-1
Gaia19buz,0
Gaia19buy,0
Gaia19bux,0
Gaia19buw,0
Gaia19buu,0
Gaia19bus,0
Gaia19bup,0
Gaia19buo,0
Gaia19bum,0
Gaia19bul,0
Gaia19buk,0
Gaia19buj,-1
Gaia19bui,-1
Gaia19buh,0
Gaia19bug,0
Gaia19buf,0
Gaia19bue,0
Gaia19bud,0
Gaia19buc,-1
Gaia19bub,-1
Gaia19bua,-1
Gaia19btz,-1
Gaia19bty,0
Gaia19btx,0
Gaia19btu,-1
Gaia19btt,-1
Gaia19bts,0
Gaia19btn,0
Gaia19btm,0
Gaia19btk,-1
Gaia19btj,0
Gaia19bti,0
Gaia19btg,-1
Gaia19bte,0
Gaia19btb,-1
Gaia19bta,0
Gaia19bsz,41
Gaia19bsy,-1
Gaia19bsx,-1
Gaia19bsu,0
Gaia19bst,0
Gaia19bso,-1
Gaia19bsm,0
Gaia19bsj,0
Gaia19bsi,-1
Gaia19bsh,0
Gaia19bsf,0
Gaia19bse,0
Gaia19bsc,0
Gaia19bsb,0
Gaia19brz,0
Gaia19brx,0
Gaia19brw,0
Gaia19brv,0
Gaia19bru,-1
Gaia19brt,-1
Gaia19brp,-1
Gaia19brm,0
Gaia19brk,-1
Gaia19brj,-1
Gaia19brh,0
Gaia19brg,0
Gaia19bre,0
Gaia19brd,0
Gaia19brc,0
Gaia19bra,0
Gaia19bqz,0
Gaia19bqy,0
Gaia19bqw,0
Gaia19bqv,0
Gaia19bqt,0
Gaia19bqs,0
Gaia19bqq,0
Gaia19bqo,0
Gaia19bqn,0
Gaia19bqm,-1
Gaia19bql,-1
Gaia19bqk,-1
Gaia19bqj,-1
Gaia19bqi,0
Gaia19bqg,-1
Gaia19bqb,0
Gaia19bqa,0
Gaia19bpx,-1
Gaia19bpv,0
Gaia19bpu,0
Gaia19bpt,-1
Gaia19bps,-1
Gaia19bpr,-1
Gaia19bpq,0
Gaia19bpp,-1
Gaia19bpo,0
Gaia19bpn,0
Gaia19bpk,0
Gaia19bpi,0
Gaia19bph,0
Gaia19bpg,-1
Gaia19bpf,-1
Gaia19bpd,0
Gaia19bpc,0
Gaia19bpb,0
Gaia19boz,-1
Gaia19boy,-1
Gaia19box,-1
Gaia19bov,0
Gaia19bot,0
Gaia19boo,0
Gaia19bon,-1
Gaia19bom,0
Gaia19bol,-1
Gaia19bok,0
Gaia19boj,0
Gaia19boh,0
Gaia19bog,0
Gaia19bof,0
Gaia19boe,0
Gaia19bod,0
Gaia19boc,0
Gaia19bob,0
Gaia19boa,0
Gaia19bnz,82
Gaia19bny,0
Gaia19bnx,0
Gaia19bnw,0
Gaia19bnu,0
Gaia19bns,0
Gaia19bnr,0
Gaia19bnq,0
